Job ID,Customer,Industry,Shift,Operator ID,Operator Level,Material,Department,Machine,Process Type,Complexity Score,Tool Condition,Rush Order,Machine Downtime,Inspection Type,Outside Process,Outside Process Type,Hardware,Hardware Type,Deburr,Setup Minutes,Cycle Time Seconds,Total Parts,Defect Count,Defect Rate,Thread,Defect Type,Possible Cause,Scrap Cost Per Part,Production Cost
JOB_14830,Tesla,Automotive,First 6:00AM-2:30PM,OP_003,Mid,304 Stainless Steel,Lathe,Miyano_BND,Tight_Tolerance,7,Mid_Life,No,No,Final_Inspection,Yes,Colored_Paint,Yes,Bolts,Manually Deburred,82,111.3,733,20,2.7,Yes,Burrs_In_Part,Careless_Deburring,25.5,3275.24
JOB_14831,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,304 Stainless Steel,Mill,YCM_2,Standard,3,Worn,No,Yes,In_Process,Yes,White_Paint,Yes,Fasteners,Manually Deburred,50,74.38,2989,102,3.4,Yes,Incorrect_Hole_Size,Operator_Mistake,19.5,11372.34
JOB_14832,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_005,Senior,304 Stainless Steel,Lathe,Miyano_BND,Standard,2,Mid_Life,No,No,First_Article,Yes,White_Paint,Yes,Hinge,Manually Deburred,32,58.41,1623,14,0.85,Yes,Thread_Defect,Tool_On_Machine_Broke,18.0,4267.77
JOB_14833,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Mill,YCM_1,Standard,3,New,Yes,No,In_Process,No,None,Yes,Bolts,Part_Deburred_On_Machine,51,73.25,1327,24,1.8,Yes,Damage_To_Surface,Careless_Deburring,13.5,3367.92
JOB_14834,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,430 Stainless Steel,Mill,NFX400A,Surface_Finish_Critical,6,Mid_Life,No,Yes,First_Article,No,None,No,None,Manually Deburred,81,98.44,682,24,3.55,No,Incorrect_Depth,Operator_Mistake,22.0,2666.6
JOB_14835,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,303 Stainless Steel,Mill,YCM_2,Standard,3,New,No,No,First_Article,No,None,Yes,Hinge,Manually Deburred,41,68.85,1177,6,0.5,Yes,Damage_To_Surface,Incorrect_Print,18.5,2961.73
JOB_14836,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,430 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,6,Mid_Life,No,No,First_Article,Yes,Zinc_Plating,No,None,Part_Deburred_On_Machine,58,84.23,995,17,1.75,Yes,Thread_Defect,Incorrect_Tool_Used,22.0,3010.25
JOB_14837,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,304 Stainless Steel,Mill,YCM_2,Standard,3,Worn,No,No,In_Process,Yes,Grinding,No,None,Part_Deburred_On_Machine,53,45.53,2516,50,2.0,No,Damage_To_Surface,Part_Lifted_On_Machine,19.5,5843.06
JOB_14838,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,6061 Aluminum,Lathe,Miyano_BND,Standard,3,New,No,No,First_Article,Yes,Chem_Film,No,None,Part_Deburred_On_Machine,45,64.31,2826,23,0.8,Yes,Scratches,Careless_Deburring,13.5,6387.37
JOB_14839,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Lathe,Miyano_BND,High_Precision,9,Worn,No,No,100%_Inspection,No,None,Yes,Bolts,Manually Deburred,124,91.71,241,10,4.0,Yes,Thread_Defect,Incorrect_Tool_Used,22.5,1014.04
JOB_14840,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,7075 Aluminum,Lathe,Miyano_BND,Tight_Tolerance,7,Worn,Yes,No,First_Article,Yes,Zinc_Plating,Yes,Fasteners,Manually Deburred,83,95.08,71,3,4.5,Yes,Burrs_In_Part,Operator_Mistake,26.5,421.83
JOB_14841,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_006,Senior,303 Stainless Steel,Lathe,Miyano_BND,Secondary_Operation,4,New,No,No,In_Process,No,None,Yes,Hinge,Part_Deburred_On_Machine,70,78.05,924,8,0.85,Yes,Damage_To_Surface,Part_Lifted_On_Machine,20.0,2133.16
JOB_14842,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,6061 Aluminum,Lathe,Big_Wia,Tight_Tolerance,8,Mid_Life,No,No,In_Process,Yes,Chem_Film,Yes,Dowel_Pins,Manually Deburred,88,114.69,73,2,2.25,Yes,Burrs_In_Part,Incorrect_Tool_Used,21.0,429.34
JOB_14843,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,6,New,No,No,Final_Inspection,Yes,Clear_Hard_Anodize,Yes,Bolts,Manually Deburred,84,111.98,1120,20,1.75,Yes,Missing_Feature,Tool_On_Machine_Broke,17.0,4527.06
JOB_14844,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Lathe,Small_Wia,Surface_Finish_Critical,7,Mid_Life,No,No,Final_Inspection,Yes,Colored_Hard_Anodize,No,None,Part_Deburred_On_Machine,80,79.67,126,3,2.4,No,Out_Of_Tolerance,Measurement_Error,26.5,497.44
JOB_14845,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,7075 Aluminum,Lathe,Big_Wia,Standard,2,Mid_Life,Yes,No,100%_Inspection,No,None,Yes,Screw,Manually Deburred,32,50.3,512,8,1.65,Yes,Scratches,Careless_Deburring,19.0,1048.57
JOB_14846,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,303 Stainless Steel,Mill,NFX400A,High_Precision,8,Worn,No,No,Final_Inspection,No,None,Yes,Hinge,Part_Deburred_On_Machine,107,75.69,18,1,3.45,Yes,Thread_Defect,Measurement_Error,26.0,236.77
JOB_14847,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_004,Mid,6061 Aluminum,Lathe,Samsung_SL15E,Surface_Finish_Critical,7,Worn,No,No,In_Process,Yes,Colored_Hard_Anodize,Yes,Screw,Part_Deburred_On_Machine,75,71.88,1054,32,3.0,Yes,Incorrect_Hole_Size,Incorrect_Tool_Used,19.5,3356.19
JOB_14848,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Mill,YCM_3,Tight_Tolerance,8,New,Yes,No,In_Process,Yes,Electroless_Nickel_Plating,Yes,Bolts,Part_Deburred_On_Machine,85,72.57,187,6,3.05,Yes,Out_Of_Tolerance,Incorrect_Print,28.0,829.0
JOB_14849,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Lathe,Big_Wia,Secondary_Operation,4,Worn,Yes,No,First_Article,Yes,Beadblast,Yes,Fasteners,Part_Deburred_On_Machine,64,82.07,312,8,2.65,Yes,Incorrect_Hole_Size,Programming_Error,21.0,1103.15
JOB_14850,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,304 Stainless Steel,Lathe,Samsung_SL15E,High_Precision,8,New,No,No,In_Process,Yes,Electroless_Nickel_Plating,Yes,Screw,Part_Deburred_On_Machine,104,76.22,194,5,2.75,No,Damage_To_Surface,Programming_Error,27.0,776.86
JOB_14851,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Tight_Tolerance,8,New,No,No,First_Article,No,None,Yes,Hinge,Manually Deburred,93,106.05,358,9,2.45,No,Out_Of_Tolerance,Tool_On_Machine_Broke,20.0,1344.59
JOB_14852,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,304 Stainless Steel,Lathe,Miyano_BND,Standard,2,Mid_Life,No,No,In_Process,No,None,No,None,Manually Deburred,34,47.65,2392,32,1.35,No,Scratches,Damaged_When_Shipped_To_Customer,18.0,3991.4
JOB_14853,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,304 Stainless Steel,Lathe,Small_Wia,High_Precision,8,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,117,97.92,263,10,3.65,Yes,Material_Cut_Too_Small,Programming_Error,27.0,1090.34
JOB_14854,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_004,Mid,7075 Aluminum,Lathe,Miyano_BND,Tight_Tolerance,6,New,No,No,In_Process,Yes,White_Paint,No,None,Part_Deburred_On_Machine,66,68.54,841,18,2.15,No,Incorrect_Depth,Operator_Mistake,25.0,2407.64
JOB_14855,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,6061 Aluminum,Mill,Doosan_HC400_II,Standard,2,Mid_Life,No,Yes,Final_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,46,60.51,2722,45,1.65,Yes,Thread_Defect,Incorrect_Tool_Used,12.0,5775.9
JOB_14856,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_002,Junior,430 Stainless Steel,Mill,YCM_1,Surface_Finish_Critical,5,Mid_Life,No,No,In_Process,Yes,Grinding,No,None,Part_Deburred_On_Machine,79,64.63,367,9,2.4,Yes,Thread_Defect,Measurement_Error,20.5,1192.41
JOB_14857,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,430 Stainless Steel,Mill,YCM_1,Secondary_Operation,5,Mid_Life,No,No,First_Article,Yes,Heat_Treatment,Yes,Dowel_Pins,Part_Deburred_On_Machine,87,57.76,959,21,2.2,Yes,Incorrect_Hole_Size,Operator_Mistake,20.5,2893.08
JOB_14858,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,7075 Aluminum,Lathe,Miyano_BND,Standard,4,Mid_Life,No,Yes,First_Article,No,None,Yes,Screw,Manually Deburred,46,87.41,1626,32,1.95,No,Damage_To_Surface,Programming_Error,22.0,4818.05
JOB_14859,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_004,Mid,Steel,Mill,YCM_2,High_Precision,9,New,No,No,In_Process,Yes,White_Paint,No,None,Part_Deburred_On_Machine,109,72.1,140,4,2.7,No,Burrs_In_Part,Incorrect_Tool_Used,23.5,630.95
JOB_14860,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,304 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,6,Mid_Life,No,No,First_Article,Yes,Clear_Chromate,Yes,Hinge,Manually Deburred,63,91.62,1182,25,2.15,Yes,Burrs_In_Part,Incorrect_Tool_Used,24.0,4449.85
JOB_14861,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Mill,Doosan_HC400_II,Standard,2,Mid_Life,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,35,37.53,1647,16,0.95,No,Burrs_In_Part,Operator_Mistake,11.0,2027.26
JOB_14862,Tesla,Automotive,First 6:00AM-2:30PM,OP_006,Senior,6061 Aluminum,Mill,YCM_2,Standard,4,Mid_Life,No,No,First_Article,Yes,Clear_Hard_Anodize,Yes,Hinge,Part_Deburred_On_Machine,45,75.92,1879,14,0.75,Yes,Thread_Defect,Improper_Setup,15.0,5736.82
JOB_14863,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Lathe,Small_Wia,Tight_Tolerance,7,New,No,No,In_Process,No,None,Yes,Hinge,Part_Deburred_On_Machine,67,93.34,238,5,2.1,Yes,Out_Of_Tolerance,Measurement_Error,26.5,786.9
JOB_14864,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,5,Mid_Life,No,No,In_Process,No,None,Yes,Hinge,Manually Deburred,71,69.61,120,2,2.0,Yes,Missing_Feature,Incorrect_Print,15.5,377.29
JOB_14865,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,304 Stainless Steel,Mill,YCM_2,Surface_Finish_Critical,7,Mid_Life,No,No,First_Article,No,None,No,None,Manually Deburred,90,87.58,450,14,3.1,Yes,Scratches,Damaged_When_Shipped_To_Customer,25.5,1697.01
JOB_14866,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,430 Stainless Steel,Lathe,Miyano_BND,Tight_Tolerance,8,New,Yes,No,Final_Inspection,Yes,Zinc_Plating,Yes,Fasteners,Manually Deburred,87,106.03,68,2,2.95,Yes,Thread_Defect,Improper_Setup,25.0,404.42
JOB_14867,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Standard,2,Mid_Life,No,Yes,In_Process,Yes,Clear_Chromate,No,None,Manually Deburred,44,75.74,448,9,1.95,Yes,Material_Cut_Too_Small,Machine_Broke_Down,11.0,1337.3
JOB_14868,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,304 Stainless Steel,Lathe,Samsung_SL15E,Tight_Tolerance,7,Mid_Life,Yes,No,First_Article,Yes,Colored_Hard_Anodize,Yes,Bolts,Part_Deburred_On_Machine,83,92.45,866,28,3.2,No,Material_Cut_Too_Small,Part_Lifted_On_Machine,25.5,3383.22
JOB_14869,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_002,Junior,430 Stainless Steel,Lathe,Samsung_SL15E,Standard,2,New,No,No,First_Article,Yes,Heat_Treatment,No,None,Part_Deburred_On_Machine,51,39.76,1091,11,1.05,Yes,Incorrect_Depth,Part_Lifted_On_Machine,16.0,1971.66
JOB_14870,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_004,Mid,303 Stainless Steel,Lathe,Samsung_SL15E,Standard,4,New,No,No,First_Article,Yes,Grinding,Yes,Fasteners,Manually Deburred,48,64.31,442,5,1.15,Yes,Burrs_In_Part,Incorrect_Tool_Used,20.0,1303.97
JOB_14871,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,7075 Aluminum,Mill,YCM_3,High_Precision,10,New,No,No,Final_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,121,95.52,11,0,2.95,No,None,None,31.0,222.61
JOB_14872,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,303 Stainless Steel,Mill,Doosan_HC400_II,Surface_Finish_Critical,7,Mid_Life,No,Yes,Final_Inspection,No,None,Yes,Hinge,Manually Deburred,71,71.73,812,22,2.7,Yes,Burrs_In_Part,Careless_Deburring,24.5,2635.03
JOB_14873,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Lathe,Small_Wia,Standard,4,Mid_Life,No,No,Final_Inspection,Yes,Clear_Chromate,No,None,Manually Deburred,50,65.17,2183,29,1.35,Yes,Incorrect_Depth,Improper_Setup,19.0,5852.99
JOB_14874,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_002,Junior,303 Stainless Steel,Lathe,Small_Wia,Secondary_Operation,4,Worn,No,No,In_Process,No,None,No,None,Manually Deburred,82,100.87,2443,72,2.95,No,Burrs_In_Part,Operator_Mistake,20.0,7880.5
JOB_14875,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Lathe,Small_Wia,Standard,2,Mid_Life,No,No,In_Process,Yes,Beadblast,No,None,Part_Deburred_On_Machine,31,40.24,2318,15,0.65,No,Incorrect_Depth,Damaged_When_Shipped_To_Customer,19.0,4021.74
JOB_14876,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Lathe,Big_Wia,Standard,2,Worn,No,Yes,In_Process,No,None,No,None,Part_Deburred_On_Machine,44,47.69,974,28,2.85,Yes,Missing_Feature,Operator_Mistake,11.0,1496.29
JOB_14877,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Lathe,Small_Wia,Secondary_Operation,4,Mid_Life,No,No,Final_Inspection,Yes,White_Paint,No,None,Part_Deburred_On_Machine,75,57.91,1024,18,1.75,No,Incorrect_Depth,Loaded_Part_On_Wrong_Size,21.0,2512.57
JOB_14878,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Samsung_SL15E,Secondary_Operation,4,Mid_Life,No,No,Final_Inspection,Yes,Passivation,No,None,Manually Deburred,59,83.21,363,5,1.25,Yes,Thread_Defect,Improper_Setup,20.0,1194.74
JOB_14879,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_002,Junior,304 Stainless Steel,Lathe,Miyano_BND,Tight_Tolerance,7,Worn,No,No,Final_Inspection,Yes,Colored_Paint,Yes,Fasteners,Manually Deburred,90,101.18,258,10,3.8,No,Incorrect_Engraving,Careless_Deburring,25.5,1251.8
JOB_14880,Tesla,Automotive,First 6:00AM-2:30PM,OP_001,Junior,6063 Aluminum,Mill,YCM_1,High_Precision,9,Worn,No,Yes,First_Article,Yes,Colored_Hard_Anodize,Yes,Hinge,Manually Deburred,131,116.19,53,3,5.1,No,Burrs_In_Part,Operator_Mistake,21.5,495.37
JOB_14881,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,303 Stainless Steel,Lathe,Samsung_SL15E,Standard,4,New,No,No,First_Article,No,None,Yes,Hinge,Part_Deburred_On_Machine,54,84.2,849,8,0.95,No,Burrs_In_Part,Tool_On_Machine_Broke,20.0,2075.27
JOB_14882,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_002,Junior,Steel,Lathe,Miyano_BND,Tight_Tolerance,6,Mid_Life,No,No,First_Article,Yes,Heat_Treatment,Yes,Fasteners,Manually Deburred,73,78.57,725,21,2.85,No,Damage_To_Surface,Loaded_Part_On_Wrong_Size,19.0,2595.93
JOB_14883,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,5,New,No,No,In_Process,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,72,69.01,1182,18,1.5,No,Incorrect_Hole_Size,Incorrect_Tool_Used,15.5,2542.26
JOB_14884,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_003,Mid,430 Stainless Steel,Mill,Doosan_HC400_II,Standard,2,New,Yes,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,35,80.42,2568,32,1.25,Yes,Thread_Defect,Incorrect_Tool_Used,16.0,6274.01
JOB_14885,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,303 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Beadblast,Yes,Dowel_Pins,Part_Deburred_On_Machine,93,66.58,285,8,2.65,No,Missing_Feature,Careless_Deburring,26.0,1010.17
JOB_14886,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,303 Stainless Steel,Mill,YCM_3,Standard,4,Mid_Life,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,72,91.97,1300,20,1.55,Yes,Damage_To_Surface,Measurement_Error,20.0,4059.08
JOB_14887,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Lathe,Big_Wia,Tight_Tolerance,6,New,No,No,In_Process,Yes,White_Paint,Yes,Dowel_Pins,Manually Deburred,84,92.17,1058,27,2.55,No,Out_Of_Tolerance,Measurement_Error,17.0,3954.72
JOB_14888,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_002,Junior,7075 Aluminum,Mill,YCM_3,Standard,2,New,No,No,In_Process,No,None,Yes,Screw,Manually Deburred,56,53.37,1671,24,1.45,Yes,Burrs_In_Part,Tool_On_Machine_Broke,19.0,3817.11
JOB_14889,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,430 Stainless Steel,Mill,YCM_1,Surface_Finish_Critical,7,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,81,93.9,1053,20,1.9,No,Missing_Feature,Material_Defect,23.5,3576.05
JOB_14890,Tesla,Automotive,First 6:00AM-2:30PM,OP_003,Mid,430 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,8,Worn,No,No,100%_Inspection,Yes,Clear_Chromate,No,None,Part_Deburred_On_Machine,90,129.04,236,7,2.95,No,Incorrect_Engraving,Tool_On_Machine_Broke,25.0,1136.94
JOB_14891,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Mill,NFX400A,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,Yes,Beadblast,No,None,Part_Deburred_On_Machine,74,102.33,396,8,1.95,No,Out_Of_Tolerance,Incorrect_Revision_Level,20.0,1623.72
JOB_14892,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,6063 Aluminum,Mill,YCM_1,Surface_Finish_Critical,7,Worn,No,No,First_Article,No,None,Yes,Fasteners,Manually Deburred,83,86.22,270,9,3.2,No,Incorrect_Hole_Size,Tool_On_Machine_Broke,18.5,1060.73
JOB_14893,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,7075 Aluminum,Mill,NFX400A,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,No,None,Yes,Bolts,Manually Deburred,75,83.98,29,1,2.35,Yes,Burrs_In_Part,Tool_On_Machine_Broke,28.0,226.97
JOB_14894,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Mill,YCM_2,Tight_Tolerance,8,New,No,No,100%_Inspection,No,None,No,None,Part_Deburred_On_Machine,88,110.74,131,2,1.65,Yes,Out_Of_Tolerance,Incorrect_Tool_Used,27.0,589.26
JOB_14895,Tesla,Automotive,First 6:00AM-2:30PM,OP_003,Mid,304 Stainless Steel,Mill,YCM_1,Secondary_Operation,5,Mid_Life,No,No,Final_Inspection,Yes,Colored_Hard_Anodize,No,None,Part_Deburred_On_Machine,75,62.97,710,13,1.9,No,Dent,Improper_Setup,22.5,2088.06
JOB_14896,Tesla,Automotive,First 6:00AM-2:30PM,OP_002,Junior,Steel,Lathe,Miyano_BND,Secondary_Operation,4,New,No,No,In_Process,Yes,Gold_Anodize,No,None,Part_Deburred_On_Machine,75,73.68,2518,44,1.75,Yes,Material_Cut_Too_Small,Material_Defect,16.0,6689.41
JOB_14897,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,7075 Aluminum,Lathe,Big_Wia,Secondary_Operation,4,Mid_Life,No,No,Final_Inspection,Yes,Passivation,No,None,Manually Deburred,73,66.36,992,23,2.35,Yes,Incorrect_Engraving,Damaged_When_Shipped_To_Customer,22.0,3008.6
JOB_14898,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,6061 Aluminum,Lathe,Miyano_BND,High_Precision,9,New,No,No,100%_Inspection,No,None,No,None,Part_Deburred_On_Machine,109,109.16,313,6,1.9,No,Out_Of_Tolerance,Machine_Broke_Down,22.5,1070.9
JOB_14899,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,6061 Aluminum,Lathe,Small_Wia,High_Precision,10,Mid_Life,No,No,In_Process,Yes,Chem_Film,Yes,Fasteners,Manually Deburred,129,102.39,120,5,4.05,No,Scratches,Careless_Deburring,24.0,703.04
JOB_14900,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,High_Precision,9,Mid_Life,No,No,In_Process,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,129,137.61,185,6,3.2,No,Dent,Machine_Broke_Down,27.5,1096.55
JOB_14901,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,304 Stainless Steel,Mill,Doosan_HC400_II,Secondary_Operation,5,Mid_Life,No,No,Final_Inspection,Yes,Clear_Hard_Anodize,No,None,Manually Deburred,83,89.11,822,21,2.5,Yes,Thread_Defect,Operator_Mistake,22.5,3317.76
JOB_14902,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,Steel,Mill,YCM_3,Surface_Finish_Critical,6,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,59,81.88,169,3,1.75,No,Burrs_In_Part,Incorrect_Tool_Used,19.0,574.73
JOB_14903,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,5,Mid_Life,Yes,Yes,Final_Inspection,Yes,Electroless_Nickel_Plating,No,None,Manually Deburred,71,84.31,1055,30,2.8,Yes,Missing_Feature,Operator_Mistake,15.5,3538.52
JOB_14904,Medtronic,Medical,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Mill,Matsuura_MAM72,Standard,2,New,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,38,53.99,806,1,0.15,No,Burrs_In_Part,Incorrect_Tool_Used,11.0,1300.1
JOB_14905,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Mill,Matsuura_MAM72,Standard,4,Mid_Life,No,No,Final_Inspection,Yes,White_Paint,No,None,Manually Deburred,57,69.96,2405,25,1.05,No,Damage_To_Surface,Programming_Error,21.0,7340.03
JOB_14906,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,7075 Aluminum,Mill,Doosan_HC400_II,Standard,3,Mid_Life,No,No,In_Process,Yes,Zinc_Plating,No,None,Manually Deburred,54,79.02,2879,55,1.9,No,Dent,Improper_Setup,20.5,9951.48
JOB_14907,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,7075 Aluminum,Mill,Matsuura_MAM72,Standard,4,Mid_Life,Yes,No,In_Process,Yes,Electroless_Nickel_Plating,Yes,Screw,Part_Deburred_On_Machine,43,70.51,2653,41,1.55,Yes,Material_Cut_Too_Small,Damaged_When_Shipped_To_Customer,22.0,8294.17
JOB_14908,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,6063 Aluminum,Mill,YCM_3,Secondary_Operation,4,New,No,No,Final_Inspection,Yes,Nickel_Plating,No,None,Part_Deburred_On_Machine,72,63.97,2232,37,1.65,Yes,Missing_Feature,Loaded_Part_On_Wrong_Size,14.0,5962.23
JOB_14909,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Lathe,Big_Wia,Standard,2,Mid_Life,No,No,In_Process,Yes,Nickel_Plating,Yes,Dowel_Pins,Manually Deburred,33,67.43,815,9,1.15,No,Out_Of_Tolerance,Material_Defect,11.0,2301.48
JOB_14910,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Mill,Matsuura_MAM72,Surface_Finish_Critical,7,Mid_Life,No,No,100%_Inspection,No,None,Yes,Screw,Part_Deburred_On_Machine,92,82.4,370,9,2.4,Yes,Damage_To_Surface,Careless_Deburring,18.5,1227.71
JOB_14911,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Big_Wia,Standard,3,New,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Manually Deburred,36,72.61,2814,11,0.4,Yes,Burrs_In_Part,Careless_Deburring,12.5,6273.75
JOB_14912,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,303 Stainless Steel,Lathe,Miyano_BND,Standard,3,Mid_Life,No,No,First_Article,No,None,Yes,Screw,Manually Deburred,58,44.29,1554,26,1.7,No,Incorrect_Depth,Incorrect_Revision_Level,18.5,2942.51
